source_file,gpu_name,gpu_num,benchmark_gpu_name,gpu_vendor,benchmark_generation,benchmark_family,benchmark_release_date,benchmark_release_price_usd,benchmark_tdp_w,benchmark_memory_bytes,benchmark_memory_bandwidth_bytes_per_s,benchmark_fp32_flops,benchmark_tf32_flops,benchmark_tensor_fp16_bf16_flops,benchmark_fp8_flops,benchmark_max_performance,benchmark_energy_efficiency,benchmark_process_size_nm,normalize_status,normalize_reason,paper_id
2023.emnlp-main.342_gpu.json,NVIDIA RTX A5000,8,NVIDIA RTX A5000,NVIDIA,Ampere,RTX Workstation,2021-04-12,2250,230,24000000000,768000000000,27770000000000,,222200000000000,,27770000000000,120739130434.783,8,normalized,exact_match,2023.emnlp-main.342
2023.emnlp-main.342_gpu.json,NVIDIA RTX A5000,8,NVIDIA RTX A5000,NVIDIA,Ampere,RTX Workstation,2021-04-12,2250,230,24000000000,768000000000,27770000000000,,222200000000000,,27770000000000,120739130434.783,8,normalized,exact_match,2023.emnlp-main.342
2023.emnlp-main.346_gpu.json,NVIDIA Tesla V100 16GB,4,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.346
2023.emnlp-main.347_gpu.json,NVIDIA Tesla V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.347
2023.emnlp-main.351_gpu.json,A40,1,NVIDIA A40 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-10-05,,300,48000000000,695800000000,37420000000000,74800000000000,149700000000000,,299300000000000,997666666666.66699,8,normalized,alias_match,2023.emnlp-main.351
2023.emnlp-main.351_gpu.json,A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.351
2023.emnlp-main.351_gpu.json,GeForce RTX 3090,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,normalized GeForce RTX shorthand rule,2023.emnlp-main.351
2023.emnlp-main.353_gpu.json,NC96ads-A100,,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.353
2023.emnlp-main.354_gpu.json,NVIDIA Tesla V100,8,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.354
2023.emnlp-main.355_gpu.json,NVIDIA Tesla V100 32GB,8,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.355
2023.emnlp-main.357_gpu.json,NVIDIA V100,,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.357
2023.emnlp-main.359_gpu.json,Tesla V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.359
2023.emnlp-main.362_gpu.json,NVIDIA RTX 3090,,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,alias_match,2023.emnlp-main.362
2023.emnlp-main.362_gpu.json,NVIDIA GeForce RTX 3039,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,manual_default_variant_rule,2023.emnlp-main.362
2023.emnlp-main.366_gpu.json,A40,1,NVIDIA A40 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-10-05,,300,48000000000,695800000000,37420000000000,74800000000000,149700000000000,,299300000000000,997666666666.66699,8,normalized,alias_match,2023.emnlp-main.366
2023.emnlp-main.367_gpu.json,NVIDIA A6000 48GB,1,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2023.emnlp-main.367
2023.emnlp-main.368_gpu.json,NVIDIA RTX 3090,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,alias_match,2023.emnlp-main.368
2023.emnlp-main.369_gpu.json,NVIDIA Titan XP 12GB,1,NVIDIA TITAN Xp,NVIDIA,Pascal,TITAN,2017-04-06,1199,250,12000000000,548000000000,12150000000000,,,,12150000000000,48600000000,16,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.369
2023.emnlp-main.370_gpu.json,Nvidia Tesla A100 80GB,1,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.370
2023.emnlp-main.374_gpu.json,NVIDIA A100,8,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.374
2023.emnlp-main.375_gpu.json,Nvidia V100,8,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.375
2023.emnlp-main.375_gpu.json,NVIDIA A100,2,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.375
2023.emnlp-main.377_gpu.json,NVIDIA A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.377
2023.emnlp-main.380_gpu.json,A6000,,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2023.emnlp-main.380
2023.emnlp-main.381_gpu.json,NVIDIA RTX 3090 24GB,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,normalized GeForce RTX shorthand rule,2023.emnlp-main.381
2023.emnlp-main.383_gpu.json,Nvidia A40,4,NVIDIA A40 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-10-05,,300,48000000000,695800000000,37420000000000,74800000000000,149700000000000,,299300000000000,997666666666.66699,8,normalized,alias_match,2023.emnlp-main.383
2023.emnlp-main.383_gpu.json,Nvidia A40,4,NVIDIA A40 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-10-05,,300,48000000000,695800000000,37420000000000,74800000000000,149700000000000,,299300000000000,997666666666.66699,8,normalized,alias_match,2023.emnlp-main.383
2023.emnlp-main.385_gpu.json,NVIDIA A100 80GB,,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.385
2023.emnlp-main.385_gpu.json,NVIDIA A100 80G,1,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.385
2023.emnlp-main.385_gpu.json,NVIDIA A100 80G,8,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.385
2023.emnlp-main.385_gpu.json,NVIDIA A100,,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.385
2023.emnlp-main.386_gpu.json,GeForce RTX 2080Ti,,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2023.emnlp-main.386
2023.emnlp-main.387_gpu.json,NVIDIA GeForce RTX 3090Ti,,NVIDIA GeForce RTX 3090 Ti,NVIDIA,Ampere,GeForce RTX,2022-03-29,1999,450,24000000000,1008000000000,40000000000000,40000000000000,160000000000000,,320000000000000,711111111111.11096,8,normalized,exact_match,2023.emnlp-main.387
2023.emnlp-main.395_gpu.json,RTX8000,1,NVIDIA Quadro RTX 8000,NVIDIA,Turing,Quadro,2018-08-13,,260,48000000000,672000000000,16300000000000,,110000000000000,,32620000000000,125461538461.53799,12,normalized,normalized RTX family rule,2023.emnlp-main.395
2023.emnlp-main.395_gpu.json,Tesla T4,1,NVIDIA Tesla T4,NVIDIA,Turing,Tesla,2018-09-13,,70,16000000000,320000000000,8141000000000,,130500000000000,,65129999999999.898,930428571428.56995,12,normalized,alias_match,2023.emnlp-main.395
2023.emnlp-main.400_gpu.json,NVIDIA A100-SXM4-40GB,1,NVIDIA A100 SXM4 40 GB,NVIDIA,Ampere,Datacenter A-series,2020-05-14,15000,400,40000000000,1560000000000,19490000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.400
2023.emnlp-main.402_gpu.json,A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.402
2023.emnlp-main.403_gpu.json,NVIDIA A100 40GB,,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.403
2023.emnlp-main.403_gpu.json,NVIDIA A100 80GB,,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.403
2023.emnlp-main.404_gpu.json,Nvidia V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.404
2023.emnlp-main.405_gpu.json,NVIDIA RTX 3090 24G,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,normalized GeForce RTX shorthand rule,2023.emnlp-main.405
2023.emnlp-main.408_gpu.json,NVIDIA A100 80GB,1,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.408
2023.emnlp-main.409_gpu.json,NVIDIA A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.409
2023.emnlp-main.40_gpu.json,Tesla A40 40GB,1,NVIDIA A40 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-10-05,,300,48000000000,695800000000,37420000000000,74800000000000,149700000000000,,299300000000000,997666666666.66699,8,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.40
2023.emnlp-main.410_gpu.json,Nvidia A100 40G,8,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.410
2023.emnlp-main.410_gpu.json,RTX 2080 Ti 11G,,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2023.emnlp-main.410
2023.emnlp-main.410_gpu.json,A6000 48G,,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2023.emnlp-main.410
2023.emnlp-main.413_gpu.json,GeForce RTX 3080 Ti,1,NVIDIA GeForce RTX 3080 Ti,NVIDIA,Ampere,GeForce RTX,,,,12000000000,,,,136400000000000,,,,,normalized,alias_match,2023.emnlp-main.413
2023.emnlp-main.415_gpu.json,NVIDIA Quadro RTX 8000,2,NVIDIA Quadro RTX 8000,NVIDIA,Turing,Quadro,2018-08-13,,260,48000000000,672000000000,16300000000000,,110000000000000,,32620000000000,125461538461.53799,12,normalized,exact_match,2023.emnlp-main.415
2023.emnlp-main.416_gpu.json,NVIDIA A40 48GB,1,NVIDIA A40 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-10-05,,300,48000000000,695800000000,37420000000000,74800000000000,149700000000000,,299300000000000,997666666666.66699,8,normalized,alias_match,2023.emnlp-main.416
2023.emnlp-main.417_gpu.json,A100 40GB,8,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.417
2023.emnlp-main.418_gpu.json,NVIDIA A100 80GB,8,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.418
2023.emnlp-main.418_gpu.json,NVIDIA GeForce RTX 3090 24GB,,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,alias_match,2023.emnlp-main.418
2023.emnlp-main.418_gpu.json,NVIDIA A100,,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.418
2023.emnlp-main.418_gpu.json,NVIDIA A100,8,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.418
2023.emnlp-main.420_gpu.json,NVIDIA Tesla V100,,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.420
2023.emnlp-main.422_gpu.json,A100 80 GiB,1,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.422
2023.emnlp-main.422_gpu.json,A100 80 GiB,2,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.422
2023.emnlp-main.424_gpu.json,NVIDIA Quadro RTX 8000,8,NVIDIA Quadro RTX 8000,NVIDIA,Turing,Quadro,2018-08-13,,260,48000000000,672000000000,16300000000000,,110000000000000,,32620000000000,125461538461.53799,12,normalized,exact_match,2023.emnlp-main.424
2023.emnlp-main.425_gpu.json,Nvidia RTX2080ti,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2023.emnlp-main.425
2023.emnlp-main.429_gpu.json,NVIDIA A100,,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.429
2023.emnlp-main.430_gpu.json,NVIDIA A100 40GB,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.430
2023.emnlp-main.431_gpu.json,Tesla V100 32GB,1,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.431
2023.emnlp-main.432_gpu.json,NVIDIA Tesla V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.432
2023.emnlp-main.433_gpu.json,NVIDIA A6000 48GB,8,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2023.emnlp-main.433
2023.emnlp-main.435_gpu.json,Nvidia A100 80GB,1,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.435
2023.emnlp-main.436_gpu.json,NVIDIA A100 80GB,1,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.436
2023.emnlp-main.437_gpu.json,Tesla A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.437
2023.emnlp-main.437_gpu.json,Nvidia Tesla V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.437
2023.emnlp-main.438_gpu.json,V100 32GB,,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.438
2023.emnlp-main.438_gpu.json,RTXA6000,,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,normalized RTX family rule,2023.emnlp-main.438
2023.emnlp-main.43_gpu.json,NVIDIA A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.43
2023.emnlp-main.440_gpu.json,NVIDIA RTX 3090,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,alias_match,2023.emnlp-main.440
2023.emnlp-main.441_gpu.json,NVIDIA V100 32G,8,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.441
2023.emnlp-main.443_gpu.json,NVIDIA A100 80G,4,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.443
2023.emnlp-main.444_gpu.json,NVIDIA RTX A6000,,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,exact_match,2023.emnlp-main.444
2023.emnlp-main.447_gpu.json,A100 40GB,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.447
2023.emnlp-main.44_gpu.json,A100 40G,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.44
2023.emnlp-main.44_gpu.json,A100 40G,2,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.44
2023.emnlp-main.450_gpu.json,NVIDIA Titan Xp,1,NVIDIA TITAN Xp,NVIDIA,Pascal,TITAN,2017-04-06,1199,250,12000000000,548000000000,12150000000000,,,,12150000000000,48600000000,16,normalized,exact_match,2023.emnlp-main.450
2023.emnlp-main.451_gpu.json,NVIDIA A100,8,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.451
2023.emnlp-main.452_gpu.json,A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.452
2023.emnlp-main.456_gpu.json,NVIDIA GeForce RTX 3090 Ti 24GB,1,NVIDIA GeForce RTX 3090 Ti,NVIDIA,Ampere,GeForce RTX,2022-03-29,1999,450,24000000000,1008000000000,40000000000000,40000000000000,160000000000000,,320000000000000,711111111111.11096,8,normalized,alias_match,2023.emnlp-main.456
2023.emnlp-main.457_gpu.json,TITAN X Pascal,,NVIDIA GeForce GTX TITAN X,NVIDIA,Maxwell,TITAN,2015-03-17,999,250,12000000000,336600000000,6691000000000,,,,6691000000000,26764000000,28,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.457
2023.emnlp-main.459_gpu.json,Nvidia A100 40G,4,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.459
2023.emnlp-main.459_gpu.json,AMD MI250x,8,AMD Radeon Instinct MI250X,AMD,CDNA 2,Instinct MI200,2021-11-08,14500,500,128000000000,3280000000000,47870000000000,95700000000000,383000000000000,,383000000000000,766000000000,6,normalized,normalized AMD instinct shorthand rule,2023.emnlp-main.459
2023.emnlp-main.45_gpu.json,NVIDIA A6000 48GB,1,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2023.emnlp-main.45
2023.emnlp-main.465_gpu.json,Tesla P100,4,NVIDIA Tesla P100 PCIe 16GB,NVIDIA,Pascal,Tesla,2016-06-20,,250,,732200000000,9526000000000,,,,19050000000000,76200000000,16,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.465
2023.emnlp-main.468_gpu.json,NVIDIA A100,8,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2023.emnlp-main.468
2023.emnlp-main.46_gpu.json,NVIDIA TITAN RTX 24GB,1,NVIDIA TITAN RTX,NVIDIA,Turing,TITAN,,,,24000000000,,,,130500000000000,,,,,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.46
2023.emnlp-main.46_gpu.json,NVIDIA A6000 48GB,1,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2023.emnlp-main.46
2023.emnlp-main.470_gpu.json,NVIDIA Quadro RTX 8000,1,NVIDIA Quadro RTX 8000,NVIDIA,Turing,Quadro,2018-08-13,,260,48000000000,672000000000,16300000000000,,110000000000000,,32620000000000,125461538461.53799,12,normalized,exact_match,2023.emnlp-main.470
2023.emnlp-main.471_gpu.json,NVIDIA Tesla P100,,NVIDIA Tesla P100 PCIe 16GB,NVIDIA,Pascal,Tesla,2016-06-20,,250,,732200000000,9526000000000,,,,19050000000000,76200000000,16,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.471
2023.emnlp-main.471_gpu.json,NVIDIA TESLA P100,1,NVIDIA Tesla P100 PCIe 16GB,NVIDIA,Pascal,Tesla,2016-06-20,,250,,732200000000,9526000000000,,,,19050000000000,76200000000,16,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.471
2023.emnlp-main.473_gpu.json,Nvidia RTX 2060 Super 8GB,1,NVIDIA GeForce RTX 2060 SUPER,NVIDIA,Turing,GeForce RTX,,,,8000000000,,,,,,,,,normalized,manual_default_variant_rule,2023.emnlp-main.473
2023.emnlp-main.476_gpu.json,Tesla A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2023.emnlp-main.476
2023.emnlp-main.477_gpu.json,NVidia RTX V100,4,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2023.emnlp-main.477
