paper_id,is_strict,is_lb1_gfimp,paper_year,paper_venue,paper_max_row_compute_capability,paper_max_row_compute_capability_gfimp_lb1,n_organizations,has_company,has_education,has_industry_academia,has_cross_sector,has_international_collab,topic,max_tflops_raw,max_tflops_lb1,log10_max_tflops_raw,log10_max_tflops_lb1,log1p_n_organizations,Company_i,IndustryAcademia_i,CrossSector_i,International_i,nOrganizations_i,log1p_nOrganizations_i,year_fe,topic_fe,venue_fe
2024.acl-long.302,1,1,2024,ACL,1248000000000000.0,1248000000000000,1,0,0,0,0,0,Interpretability and Analysis of Models for NLP,1248.0,1248.0,3.0962145853464054,3.0962145853464054,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Interpretability and Analysis of Models for NLP,ACL
2024.acl-long.304,1,1,2024,ACL,952800000000000.0,952800000000000,7,1,1,1,1,1,Language Modeling,952.8,952.8,2.979001748474721,2.979001748474721,2.0794415416798357,1,1,1,1,7,2.0794415416798357,2024,Language Modeling,ACL
2024.acl-long.308,1,1,2024,ACL,2496000000000000.0,2496000000000000,2,1,1,1,1,1,LLM agents,2496.0,2496.0,3.397244581010386,3.397244581010386,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2024,LLM agents,ACL
2024.acl-long.31,1,1,2024,ACL,130500000000000.0,130500000000000,1,0,1,0,0,0,Computational Social Science and Cultural Analytics,130.5,130.5,2.1156105116742996,2.1156105116742996,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Computational Social Science and Cultural Analytics,ACL
2024.acl-long.310,1,1,2024,ACL,1248000000000000.0,1248000000000000,3,0,1,0,1,0,Language Modeling,1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.3862943611198906,0,0,1,0,3,1.3862943611198906,2024,Language Modeling,ACL
2024.acl-long.311,1,1,2024,ACL,312000000000000.0,312000000000000,5,1,1,1,1,1,Efficient Methods for NLP,312.0,312.0,2.494154594018443,2.494154594018443,1.791759469228055,1,1,1,1,5,1.791759469228055,2024,Efficient Methods for NLP,ACL
2024.acl-long.312,0,1,2024,ACL,,330000000000000,1,0,1,0,0,0,Dialogue and Interactive Systems,,330.0,,2.5185139398778875,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Dialogue and Interactive Systems,ACL
2024.acl-long.316,1,1,2024,ACL,312000000000000.0,312000000000000,3,1,1,1,1,0,Computational Social Science and Cultural Analytics,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Computational Social Science and Cultural Analytics,ACL
2024.acl-long.317,0,1,2024,ACL,,312000000000000,1,1,0,0,0,0,Discourse and Pragmatics,,312.0,,2.494154594018443,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2024,Discourse and Pragmatics,ACL
2024.acl-long.319,0,1,2024,ACL,,312000000000000,2,0,1,0,1,1,Summarization,,312.0,,2.494154594018443,1.0986122886681098,0,0,1,1,2,1.0986122886681098,2024,Summarization,ACL
2024.acl-long.32,0,1,2024,ACL,,312000000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,,312.0,,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Interpretability and Analysis of Models for NLP,ACL
2024.acl-long.320,1,1,2024,ACL,2496000000000000.0,2496000000000000,4,1,1,1,1,1,NLP and Symbolic Reasoning,2496.0,2496.0,3.397244581010386,3.397244581010386,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2024,NLP and Symbolic Reasoning,ACL
2024.acl-long.321,1,1,2024,ACL,2496000000000000.0,2496000000000000,4,0,1,0,1,1,NLP and Symbolic Reasoning,2496.0,2496.0,3.397244581010386,3.397244581010386,1.6094379124341003,0,0,1,1,4,1.6094379124341003,2024,NLP and Symbolic Reasoning,ACL
2024.acl-long.322,1,1,2024,ACL,284000000000000.0,284000000000000,1,0,1,0,0,0,Efficient Methods for NLP,284.0,284.0,2.4533183400470375,2.4533183400470375,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Efficient Methods for NLP,ACL
2024.acl-long.323,1,1,2024,ACL,113800000000000.0,113800000000000,1,0,1,0,0,0,Efficient Methods for NLP,113.8,113.8,2.056142262059052,2.056142262059052,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Efficient Methods for NLP,ACL
2024.acl-long.324,1,1,2024,ACL,624000000000000.0,624000000000000,3,0,1,0,0,1,Generation,624.0,624.0,2.795184589682424,2.795184589682424,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2024,Generation,ACL
2024.acl-long.325,1,1,2024,ACL,1248000000000000.0,1248000000000000,3,1,1,1,1,1,Dialogue and Interactive Systems,1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2024,Dialogue and Interactive Systems,ACL
2024.acl-long.326,1,1,2024,ACL,312000000000000.0,312000000000000,3,0,1,0,0,1,Computational Social Science and Cultural Analytics,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2024,Computational Social Science and Cultural Analytics,ACL
2024.acl-long.327,1,1,2024,ACL,896000000000000.0,896000000000000,3,1,1,1,1,0,Interpretability and Analysis of Models for NLP,896.0,896.0,2.9523080096621253,2.9523080096621253,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Interpretability and Analysis of Models for NLP,ACL
2024.acl-long.328,1,1,2024,ACL,852000000000000.0,852000000000000,3,1,1,1,1,1,Question Answering,852.0,852.0,2.9304395947667,2.9304395947667,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2024,Question Answering,ACL
2024.acl-long.330,0,1,2024,ACL,,312000000000000,3,1,1,1,1,0,Language Modeling,,312.0,,2.494154594018443,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Language Modeling,ACL
2024.acl-long.331,1,1,2024,ACL,2496000000000000.0,2496000000000000,3,0,1,0,0,1,LLM agents,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2024,LLM agents,ACL
2024.acl-long.332,0,1,2024,ACL,,119100000000000,3,0,1,0,1,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",,119.1,,2.0759117614827773,1.3862943611198906,0,0,1,0,3,1.3862943611198906,2024,"Multimodality and Language Grounding to Vision, Robotics and Beyond",ACL
2024.acl-long.333,1,1,2024,ACL,2496000000000000.0,2496000000000000,2,1,1,1,1,0,Machine Translation,2496.0,2496.0,3.397244581010386,3.397244581010386,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,Machine Translation,ACL
2024.acl-long.334,1,1,2024,ACL,4992000000000000.0,4992000000000000,4,1,1,1,1,1,Efficient Methods for NLP,4992.0,4992.0,3.6982745766743674,3.6982745766743674,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2024,Efficient Methods for NLP,ACL
2024.acl-long.335,0,1,2024,ACL,,312000000000000,1,1,0,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",,312.0,,2.494154594018443,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2024,"Multimodality and Language Grounding to Vision, Robotics and Beyond",ACL
2024.acl-long.339,1,1,2024,ACL,896000000000000.0,896000000000000,1,0,1,0,0,0,Generation,896.0,896.0,2.9523080096621253,2.9523080096621253,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Generation,ACL
2024.acl-long.34,1,1,2024,ACL,476400000000000.0,476400000000000,2,0,1,0,0,0,Multilingualism and Cross-Lingual NLP,476.4,476.4,2.67797175281074,2.67797175281074,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2024,Multilingualism and Cross-Lingual NLP,ACL
2024.acl-long.341,1,1,2024,ACL,149700000000000.0,149700000000000,3,0,1,0,1,1,Discourse and Pragmatics,149.7,149.7,2.1752218003430523,2.1752218003430523,1.3862943611198906,0,0,1,1,3,1.3862943611198906,2024,Discourse and Pragmatics,ACL
2024.acl-long.342,1,1,2024,ACL,24600000000000.0,24600000000000,3,0,1,0,1,1,Multilingualism and Cross-Lingual NLP,24.6,24.6,1.390935107103379,1.390935107103379,1.3862943611198906,0,0,1,1,3,1.3862943611198906,2024,Multilingualism and Cross-Lingual NLP,ACL
2024.acl-long.343,1,1,2024,ACL,312000000000000.0,312000000000000,3,0,1,0,0,1,Interpretability and Analysis of Models for NLP,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2024,Interpretability and Analysis of Models for NLP,ACL
2024.acl-long.346,1,1,2024,ACL,2496000000000000.0,2496000000000000,2,1,1,1,1,0,LLM agents,2496.0,2496.0,3.397244581010386,3.397244581010386,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,LLM agents,ACL
2024.acl-long.347,0,1,2024,ACL,,330000000000000,1,0,1,0,0,0,Efficient Methods for NLP,,330.0,,2.5185139398778875,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Efficient Methods for NLP,ACL
2024.acl-long.348,1,1,2024,ACL,672000000000000.0,672000000000000,2,0,1,0,1,0,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",672.0,672.0,2.8273692730538253,2.8273692730538253,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2024,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",ACL
2024.acl-long.349,1,1,2024,ACL,312000000000000.0,312000000000000,1,0,1,0,0,0,Information Extraction,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Information Extraction,ACL
2024.acl-long.35,1,1,2024,ACL,112000000000000.0,112000000000000,4,0,1,0,0,0,Information Extraction,112.0,112.0,2.0492180226701815,2.0492180226701815,1.6094379124341003,0,0,0,0,4,1.6094379124341003,2024,Information Extraction,ACL
2024.acl-long.351,1,1,2024,ACL,312000000000000.0,312000000000000,4,0,1,0,0,1,Generation,312.0,312.0,2.494154594018443,2.494154594018443,1.6094379124341003,0,0,0,1,4,1.6094379124341003,2024,Generation,ACL
2024.acl-long.352,1,1,2024,ACL,1.5824e+16,15824000000000000,4,1,1,1,1,1,NLP and Code Models,15824.0,15824.0,4.199316274253104,4.199316274253104,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2024,NLP and Code Models,ACL
2024.acl-long.353,1,1,2024,ACL,455200000000000.0,455200000000000,1,0,1,0,0,0,Generation,455.2,455.2,2.6582022533870147,2.6582022533870147,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Generation,ACL
2024.acl-long.355,0,1,2024,ACL,,113800000000000,3,0,1,0,0,1,Machine Learning for NLP,,113.8,,2.056142262059052,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2024,Machine Learning for NLP,ACL
2024.acl-long.358,1,1,2024,ACL,149700000000000.0,149700000000000,1,0,1,0,0,0,Dialogue and Interactive Systems,149.7,149.7,2.1752218003430523,2.1752218003430523,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Dialogue and Interactive Systems,ACL
2024.acl-long.359,1,1,2024,ACL,312000000000000.0,312000000000000,2,1,1,1,1,0,Question Answering,312.0,312.0,2.494154594018443,2.494154594018443,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,Question Answering,ACL
2024.acl-long.36,1,1,2024,ACL,312000000000000.0,312000000000000,1,0,1,0,0,0,Generation,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Generation,ACL
2024.acl-long.360,1,1,2024,ACL,2496000000000000.0,2496000000000000,2,1,1,1,1,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2496.0,2496.0,3.397244581010386,3.397244581010386,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,"Multimodality and Language Grounding to Vision, Robotics and Beyond",ACL
2024.acl-long.362,1,1,2024,ACL,119100000000000.0,130500000000000,2,0,1,0,0,1,Machine Translation,119.1,130.5,2.0759117614827773,2.1156105116742996,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2024,Machine Translation,ACL
2024.acl-long.364,1,1,2024,ACL,312000000000000.0,312000000000000,2,0,1,0,0,1,Generation,312.0,312.0,2.494154594018443,2.494154594018443,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2024,Generation,ACL
2024.acl-long.366,0,1,2024,ACL,,312000000000000,2,0,1,0,0,1,"Phonology, Morphology, and Word Segmentation",,312.0,,2.494154594018443,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2024,"Phonology, Morphology, and Word Segmentation",ACL
2024.acl-long.37,0,1,2024,ACL,,312000000000000,2,1,1,1,1,0,LLM agents,,312.0,,2.494154594018443,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,LLM agents,ACL
2024.acl-long.373,1,1,2024,ACL,119100000000000.0,119100000000000,1,0,1,0,0,0,Computational Social Science and Cultural Analytics,119.1,119.1,2.0759117614827773,2.0759117614827773,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Computational Social Science and Cultural Analytics,ACL
2024.acl-long.374,0,1,2024,ACL,,130500000000000,1,0,1,0,0,0,Semantics: Lexical and Sentence-Level,,130.5,,2.1156105116742996,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Semantics: Lexical and Sentence-Level,ACL
2024.acl-long.375,1,1,2024,ACL,330000000000000.0,330000000000000,3,1,1,1,1,1,NLP and Symbolic Reasoning,330.0,330.0,2.5185139398778875,2.5185139398778875,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2024,NLP and Symbolic Reasoning,ACL
2024.acl-long.377,0,1,2024,ACL,,119100000000000,4,0,1,0,1,1,NLP Applications,,119.1,,2.0759117614827773,1.6094379124341003,0,0,1,1,4,1.6094379124341003,2024,NLP Applications,ACL
2024.acl-long.378,1,1,2024,ACL,476400000000000.0,476400000000000,2,0,1,0,1,0,Language Modeling,476.4,476.4,2.67797175281074,2.67797175281074,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2024,Language Modeling,ACL
2024.acl-long.379,1,1,2024,ACL,2496000000000000.0,2496000000000000,3,1,1,1,1,0,Multilingualism and Cross-Lingual NLP,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Multilingualism and Cross-Lingual NLP,ACL
2024.acl-long.38,1,1,2024,ACL,1248000000000000.0,1248000000000000,4,1,1,1,1,1,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2024,"Multimodality and Language Grounding to Vision, Robotics and Beyond",ACL
2024.acl-long.381,1,1,2024,ACL,476400000000000.0,476400000000000,1,0,1,0,0,0,LLM agents,476.4,476.4,2.67797175281074,2.67797175281074,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,LLM agents,ACL
2024.acl-long.382,1,1,2024,ACL,312000000000000.0,312000000000000,3,0,1,0,1,0,NLP and Symbolic Reasoning,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,0,0,1,0,3,1.3862943611198906,2024,NLP and Symbolic Reasoning,ACL
2024.acl-long.383,1,1,2024,ACL,2496000000000000.0,2496000000000000,4,0,1,0,1,1,Computational Social Science and Cultural Analytics,2496.0,2496.0,3.397244581010386,3.397244581010386,1.6094379124341003,0,0,1,1,4,1.6094379124341003,2024,Computational Social Science and Cultural Analytics,ACL
2024.acl-long.387,1,1,2024,ACL,312000000000000.0,312000000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Interpretability and Analysis of Models for NLP,ACL
2024.acl-long.390,1,1,2024,ACL,312000000000000.0,312000000000000,1,0,1,0,0,0,Summarization,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Summarization,ACL
2024.acl-long.391,1,1,2024,ACL,312000000000000.0,312000000000000,3,1,1,1,1,0,Information Extraction,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Information Extraction,ACL
2024.acl-long.392,1,1,2024,ACL,284000000000000.0,284000000000000,3,0,1,0,1,1,Machine Translation,284.0,284.0,2.4533183400470375,2.4533183400470375,1.3862943611198906,0,0,1,1,3,1.3862943611198906,2024,Machine Translation,ACL
2024.acl-long.393,0,1,2024,ACL,,330000000000000,3,0,1,0,1,0,Clinical and Biomedical Applications,,330.0,,2.5185139398778875,1.3862943611198906,0,0,1,0,3,1.3862943611198906,2024,Clinical and Biomedical Applications,ACL
2024.acl-long.394,1,1,2024,ACL,2496000000000000.0,2496000000000000,3,1,1,1,1,0,Efficient Methods for NLP,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Efficient Methods for NLP,ACL
2024.acl-long.396,1,1,2024,ACL,896000000000000.0,896000000000000,2,1,1,1,1,0,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",896.0,896.0,2.9523080096621253,2.9523080096621253,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",ACL
2024.acl-long.397,1,1,2024,ACL,936000000000000.0,936000000000000,4,1,1,1,1,1,Question Answering,936.0,936.0,2.971275848738105,2.971275848738105,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2024,Question Answering,ACL
2024.acl-long.398,1,1,2024,ACL,1086000000000000.0,1086000000000000,1,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1086.0,1086.0,3.035829825252828,3.035829825252828,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,"Multimodality and Language Grounding to Vision, Robotics and Beyond",ACL
2024.acl-long.399,1,1,2024,ACL,110000000000000.0,110000000000000,2,1,1,1,1,0,Human-Centered NLP and Human-AI Interaction,110.0,110.0,2.041392685158225,2.041392685158225,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,Human-Centered NLP and Human-AI Interaction,ACL
2024.acl-long.4,1,1,2024,ACL,178400000000000.0,178400000000000,3,1,1,1,1,1,Language Modeling,178.4,178.4,2.2513948500401044,2.2513948500401044,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2024,Language Modeling,ACL
2024.acl-long.40,1,1,2024,ACL,2496000000000000.0,2496000000000000,3,1,1,1,1,0,Resources and Evaluation,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Resources and Evaluation,ACL
2024.acl-long.401,1,1,2024,ACL,2496000000000000.0,2496000000000000,3,1,1,1,1,0,Dialogue and Interactive Systems,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Dialogue and Interactive Systems,ACL
2024.acl-long.405,1,1,2024,ACL,1248000000000000.0,1248000000000000,4,1,1,1,1,1,Multilingualism and Cross-Lingual NLP,1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2024,Multilingualism and Cross-Lingual NLP,ACL
2024.acl-long.406,1,1,2024,ACL,2496000000000000.0,2496000000000000,4,0,1,0,1,1,NLP and Symbolic Reasoning,2496.0,2496.0,3.397244581010386,3.397244581010386,1.6094379124341003,0,0,1,1,4,1.6094379124341003,2024,NLP and Symbolic Reasoning,ACL
2024.acl-long.408,1,1,2024,ACL,1248000000000000.0,1248000000000000,3,0,1,0,1,0,Information Extraction,1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.3862943611198906,0,0,1,0,3,1.3862943611198906,2024,Information Extraction,ACL
2024.acl-long.409,1,1,2024,ACL,2496000000000000.0,2496000000000000,6,0,1,0,1,1,LLM agents,2496.0,2496.0,3.397244581010386,3.397244581010386,1.9459101490553132,0,0,1,1,6,1.9459101490553132,2024,LLM agents,ACL
2024.acl-long.410,1,1,2024,ACL,2496000000000000.0,2496000000000000,1,1,0,0,0,0,NLP and Symbolic Reasoning,2496.0,2496.0,3.397244581010386,3.397244581010386,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2024,NLP and Symbolic Reasoning,ACL
2024.acl-long.411,1,1,2024,ACL,624000000000000.0,624000000000000,1,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",624.0,624.0,2.795184589682424,2.795184589682424,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,"Multimodality and Language Grounding to Vision, Robotics and Beyond",ACL
2024.acl-long.414,1,1,2024,ACL,238200000000000.0,238200000000000,1,0,1,0,0,0,NLP Applications,238.2,238.2,2.3769417571467586,2.3769417571467586,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,NLP Applications,ACL
2024.acl-long.415,1,1,2024,ACL,357300000000000.0,357300000000000,3,0,1,0,0,1,Computational Social Science and Cultural Analytics,357.3,357.3,2.55303301620244,2.55303301620244,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2024,Computational Social Science and Cultural Analytics,ACL
2024.acl-long.416,1,1,2024,ACL,130500000000000.0,130500000000000,1,0,1,0,0,0,Machine Learning for NLP,130.5,130.5,2.1156105116742996,2.1156105116742996,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Machine Learning for NLP,ACL
2024.acl-long.417,1,1,2024,ACL,238200000000000.0,238200000000000,2,1,1,1,1,0,Dialogue and Interactive Systems,238.2,238.2,2.3769417571467586,2.3769417571467586,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,Dialogue and Interactive Systems,ACL
2024.acl-long.418,1,1,2024,ACL,568000000000000.0,568000000000000,1,0,1,0,0,0,Language Modeling,568.0,568.0,2.754348335711019,2.754348335711019,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Language Modeling,ACL
2024.acl-long.419,0,1,2024,ACL,,312000000000000,2,1,1,1,1,0,Language Modeling,,312.0,,2.494154594018443,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,Language Modeling,ACL
2024.acl-long.423,1,1,2024,ACL,1.9968e+16,19968000000000000,1,1,0,0,0,0,Dialogue and Interactive Systems,19968.0,19968.0,4.30033456800233,4.30033456800233,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2024,Dialogue and Interactive Systems,ACL
2024.acl-long.425,1,1,2024,ACL,2496000000000000.0,2496000000000000,3,1,1,1,1,0,NLP and Code Models,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,NLP and Code Models,ACL
2024.acl-long.427,1,1,2024,ACL,3.9936e+16,39936000000000000,4,1,1,1,1,1,Language Modeling,39936.0,39936.0,4.601364563666311,4.601364563666311,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2024,Language Modeling,ACL
2024.acl-long.428,1,1,2024,ACL,312000000000000.0,312000000000000,3,1,1,1,1,0,Efficient Methods for NLP,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Efficient Methods for NLP,ACL
2024.acl-long.429,1,1,2024,ACL,500000000000000.0,500000000000000,3,1,1,1,1,0,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",500.0,500.0,2.6989700043360187,2.6989700043360187,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",ACL
2024.acl-long.43,1,1,2024,ACL,312000000000000.0,312000000000000,1,0,1,0,0,0,Efficient Methods for NLP,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Efficient Methods for NLP,ACL
2024.acl-long.430,1,1,2024,ACL,71000000000000.0,71000000000000,5,0,1,0,1,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",71.0,71.0,1.8512583487190752,1.8512583487190752,1.791759469228055,0,0,1,0,5,1.791759469228055,2024,"Multimodality and Language Grounding to Vision, Robotics and Beyond",ACL
2024.acl-long.431,0,1,2024,ACL,,330000000000000,1,0,1,0,0,0,NLP and Code Models,,330.0,,2.5185139398778875,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,NLP and Code Models,ACL
2024.acl-long.432,1,1,2024,ACL,284000000000000.0,284000000000000,4,1,1,1,1,1,NLP Applications,284.0,284.0,2.4533183400470375,2.4533183400470375,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2024,NLP Applications,ACL
2024.acl-long.433,0,1,2024,ACL,,312000000000000,2,1,0,0,1,1,Efficient Methods for NLP,,312.0,,2.494154594018443,1.0986122886681098,1,0,1,1,2,1.0986122886681098,2024,Efficient Methods for NLP,ACL
2024.acl-long.434,1,1,2024,ACL,2496000000000000.0,2496000000000000,3,1,1,1,1,0,Efficient Methods for NLP,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2024,Efficient Methods for NLP,ACL
2024.acl-long.436,1,1,2024,ACL,112000000000000.0,112000000000000,1,0,0,0,0,0,Machine Learning for NLP,112.0,112.0,2.0492180226701815,2.0492180226701815,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Machine Learning for NLP,ACL
2024.acl-long.437,1,1,2024,ACL,312000000000000.0,312000000000000,3,0,1,0,1,1,Generation,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,0,0,1,1,3,1.3862943611198906,2024,Generation,ACL
2024.acl-long.438,1,1,2024,ACL,598800000000000.0,598800000000000,4,0,1,0,0,1,Question Answering,598.8,598.8,2.777281791671015,2.777281791671015,1.6094379124341003,0,0,0,1,4,1.6094379124341003,2024,Question Answering,ACL
2024.acl-long.441,0,1,2024,ACL,,71000000000000,1,0,1,0,0,0,Language Modeling,,71.0,,1.8512583487190752,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Language Modeling,ACL
2024.acl-long.442,1,1,2024,ACL,2494400000000000.0,2494400000000000,3,0,1,0,1,1,Language Modeling,2494.4,2494.4,3.3969660978447664,3.3969660978447664,1.3862943611198906,0,0,1,1,3,1.3862943611198906,2024,Language Modeling,ACL
2024.acl-long.443,1,1,2024,ACL,1248000000000000.0,1248000000000000,2,1,1,1,1,0,NLP Applications,1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2024,NLP Applications,ACL
2024.acl-long.444,1,1,2024,ACL,312000000000000.0,312000000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Interpretability and Analysis of Models for NLP,ACL
2024.acl-long.445,1,1,2024,ACL,568000000000000.0,568000000000000,2,0,1,0,1,0,Efficient Methods for NLP,568.0,568.0,2.754348335711019,2.754348335711019,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2024,Efficient Methods for NLP,ACL
2024.acl-long.448,1,1,2024,ACL,1248000000000000.0,1248000000000000,1,0,1,0,0,0,Machine Translation,1248.0,1248.0,3.0962145853464054,3.0962145853464054,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Machine Translation,ACL
2024.acl-long.45,1,1,2024,ACL,624000000000000.0,624000000000000,2,0,1,0,0,0,NLP and Symbolic Reasoning,624.0,624.0,2.795184589682424,2.795184589682424,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2024,NLP and Symbolic Reasoning,ACL
2024.acl-long.450,1,1,2024,ACL,312000000000000.0,312000000000000,1,0,1,0,0,0,Summarization,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2024,Summarization,ACL
