paper_id,track,year,venue,is_disclosed,is_strict,is_lb1_gfimp,paper_gpu_num_total,paper_max_row_compute_capability,paper_max_row_compute_capability_gfimp_lb1,team_size,cited_by_count,openalex_field_normalized_percentile,primary_topic,n_organizations
2022.emnlp-main.653,main,2022,emnlp,1,1,1,4,440000000000000,440000000000000,3,6,0.78465081000000003,NLP and Symbolic Reasoning,1
2022.emnlp-main.654,main,2022,emnlp,1,1,1,4,476400000000000,476400000000000,2,6,0.76243231,Summarization,1
2022.emnlp-main.656,main,2022,emnlp,1,0,1,,,113800000000000,5,2,0.62289267000000004,"Syntax: Tagging, Chunking and Parsing",3
2022.emnlp-main.657,main,2022,emnlp,1,1,1,4,284000000000000,284000000000000,4,15,0.94259062999999998,"Ethics, Bias, and Fairness",1
2022.emnlp-main.658,main,2022,emnlp,1,1,1,1,119100000000000,119100000000000,6,5,0.7623685,Machine Learning for NLP,3
2022.emnlp-main.659,main,2022,emnlp,1,1,1,4,238200000000000,238200000000000,4,4,0.73325178000000002,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2022.emnlp-main.66,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,6,3,0.68658478999999994,Generation,2
2022.emnlp-main.661,main,2022,emnlp,1,1,1,1,112000000000000,312000000000000,6,3,0.68694885000000006,Language Modeling,1
2022.emnlp-main.662,main,2022,emnlp,1,0,1,1,,9526000000000,3,4,0.73414000000000001,NLP and Symbolic Reasoning,2
2022.emnlp-main.663,main,2022,emnlp,1,1,1,4,448000000000000,448000000000000,4,10,0.84020806000000003,Summarization,1
2022.emnlp-main.664,main,2022,emnlp,1,0,1,,,112000000000000,3,4,0.73450219999999999,Generation,2
2022.emnlp-main.665,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,5,0,0.19919672999999999,Efficient Methods for NLP,3
2022.emnlp-main.666,main,2022,emnlp,1,1,1,1,110000000000000,110000000000000,3,19,0.90818763000000002,Machine Learning for NLP,1
2022.emnlp-main.667,main,2022,emnlp,1,0,1,4,,26764000000000,4,27,0.93789842999999995,Summarization,4
2022.emnlp-main.67,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,6,15,0.88589848999999998,Generation,2
2022.emnlp-main.670,main,2022,emnlp,1,0,1,,,110000000000000,4,5,0.65535076000000003,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2022.emnlp-main.673,main,2022,emnlp,1,0,1,,,312000000000000,7,7,0.80344216000000002,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",4
2022.emnlp-main.674,main,2022,emnlp,1,0,1,,,312000000000000,3,11,0.85140393000000003,Multilingualism and Cross-Lingual NLP,2
2022.emnlp-main.675,main,2022,emnlp,1,1,1,4,1248000000000000,1248000000000000,4,4,0.72291837000000003,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2022.emnlp-main.676,main,2022,emnlp,1,1,1,1,119100000000000,119100000000000,3,2,0.58323643000000003,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2
2022.emnlp-main.678,main,2022,emnlp,1,1,1,4,448000000000000,448000000000000,5,6,0.75231561999999996,NLP Applications,3
2022.emnlp-main.680,main,2022,emnlp,1,1,1,8,896000000000000,896000000000000,5,1,0.58530225999999996,Machine Translation,2
2022.emnlp-main.682,main,2022,emnlp,1,0,1,,,71000000000000,4,22,0.92154873999999998,Computational Social Science and Cultural Analytics,3
2022.emnlp-main.683,main,2022,emnlp,1,0,1,,,71000000000000,6,3,0.69881468000000002,Dialogue and Interactive Systems,4
2022.emnlp-main.687,main,2022,emnlp,1,1,1,4,476400000000000,476400000000000,6,5,0.73381695999999996,Machine Translation,3
2022.emnlp-main.689,main,2022,emnlp,1,0,1,4,,48600000000000,3,4,0.72341630000000001,Machine Translation,2
2022.emnlp-main.69,main,2022,emnlp,1,1,1,2,312000000000000,312000000000000,3,12,0.86163714999999996,Multilingualism and Cross-Lingual NLP,1
2022.emnlp-main.691,main,2022,emnlp,1,1,1,1,110000000000000,110000000000000,4,8,0.82055071999999996,Question Answering,2
2022.emnlp-main.692,main,2022,emnlp,1,1,1,1,119100000000000,119100000000000,3,33,0.95122817999999998,Summarization,1
2022.emnlp-main.693,main,2022,emnlp,1,1,1,8,2496000000000000,2496000000000000,6,6,0.78414097000000005,Language Modeling,2
2022.emnlp-main.694,main,2022,emnlp,1,1,1,2,112000000000000,112000000000000,6,4,0.69919876000000003,Summarization,3
2022.emnlp-main.696,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,4,1,0.58522313999999998,Computational Social Science and Cultural Analytics,1
2022.emnlp-main.697,main,2022,emnlp,1,1,1,2,312000000000000,312000000000000,1,1,0.56926524000000001,Efficient Methods for NLP,1
2022.emnlp-main.698,main,2022,emnlp,1,1,1,1,71000000000000,71000000000000,5,1,0.67288537000000004,Multilingualism and Cross-Lingual NLP,1
2022.emnlp-main.699,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,5,8,0.81314059000000005,Summarization,3
2022.emnlp-main.7,main,2022,emnlp,1,1,1,1,119100000000000,119100000000000,3,22,0.92167909999999997,NLP and Symbolic Reasoning,1
2022.emnlp-main.70,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,4,3,0.68639125000000001,Machine Learning for NLP,1
2022.emnlp-main.700,main,2022,emnlp,1,1,1,5,355000000000000,355000000000000,7,6,0.90773170999999997,NLP Applications,1
2022.emnlp-main.702,main,2022,emnlp,1,1,1,2,142000000000000,142000000000000,4,1,0.58535585000000001,Question Answering,2
2022.emnlp-main.703,main,2022,emnlp,1,1,1,3,220000000000000,220000000000000,2,1,0.58569040999999999,Discourse and Pragmatics,2
2022.emnlp-main.705,main,2022,emnlp,1,1,1,8,896000000000000,896000000000000,3,0,0.19994429999999999,Generation,3
2022.emnlp-main.706,main,2022,emnlp,1,0,1,,,112000000000000,6,1,,Generation,2
2022.emnlp-main.707,main,2022,emnlp,1,1,1,1,149700000000000,149700000000000,7,17,0.87805566000000002,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2022.emnlp-main.708,main,2022,emnlp,1,1,1,4,448000000000000,448000000000000,7,7,0.77542286999999999,NLP Applications,4
2022.emnlp-main.709,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,2,1,0.56885379999999997,Machine Learning for NLP,1
2022.emnlp-main.71,main,2022,emnlp,1,1,1,3,336000000000000,336000000000000,3,11,0.84635408999999995,Information Extraction,1
2022.emnlp-main.711,main,2022,emnlp,1,0,1,,,112000000000000,3,1,0.56887695000000005,Semantics: Lexical and Sentence-Level,2
2022.emnlp-main.712,main,2022,emnlp,1,1,1,4,448000000000000,448000000000000,4,27,0.93788777000000001,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",4
2022.emnlp-main.715,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,7,4,0.72293903000000004,Dialogue and Interactive Systems,4
2022.emnlp-main.716,main,2022,emnlp,1,1,1,16,4992000000000000,4992000000000000,7,9,0.75752436999999995,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2022.emnlp-main.717,main,2022,emnlp,1,1,1,1,119100000000000,119100000000000,4,13,0.87548773999999996,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2022.emnlp-main.718,main,2022,emnlp,1,1,1,4,1248000000000000,1248000000000000,9,5,0.72285365000000001,NLP Applications,2
2022.emnlp-main.719,main,2022,emnlp,1,1,1,1,119100000000000,119100000000000,7,61,0.97805098999999995,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2022.emnlp-main.720,main,2022,emnlp,1,1,1,8,2496000000000000,2496000000000000,4,6,0.68832645999999997,Machine Translation,3
2022.emnlp-main.723,main,2022,emnlp,1,1,1,1,130500000000000,130500000000000,3,3,0.69931016999999995,"Syntax: Tagging, Chunking and Parsing",2
2022.emnlp-main.724,main,2022,emnlp,1,1,1,4,500000000000000,500000000000000,4,38,0.96102529000000003,Summarization,2
2022.emnlp-main.727,main,2022,emnlp,1,1,1,5,1248000000000000,1248000000000000,4,9,0.83394625,Information Retrieval and Text Mining,3
2022.emnlp-main.728,main,2022,emnlp,1,0,1,,,112000000000000,5,0,0.18279551999999999,Machine Learning for NLP,2
2022.emnlp-main.73,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,6,47,0.96932050999999997,Machine Learning for NLP,1
2022.emnlp-main.730,main,2022,emnlp,1,1,1,12,2496000000000000,2496000000000000,4,2,0.63984501000000005,Information Retrieval and Text Mining,2
2022.emnlp-main.732,main,2022,emnlp,1,0,1,,,119100000000000,3,1,0.56918758000000003,Machine Translation,1
2022.emnlp-main.733,main,2022,emnlp,1,1,1,2,261000000000000,261000000000000,4,4,0.73416731999999996,Dialogue and Interactive Systems,2
2022.emnlp-main.734,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,2,15,0.89043587000000002,Discourse and Pragmatics,1
2022.emnlp-main.735,main,2022,emnlp,1,1,1,1,71000000000000,71000000000000,4,7,0.80376840999999999,Machine Learning for NLP,3
2022.emnlp-main.736,main,2022,emnlp,1,0,1,,,112000000000000,3,12,0.80606805999999998,Multilingualism and Cross-Lingual NLP,3
2022.emnlp-main.737,main,2022,emnlp,1,1,1,10,896000000000000,896000000000000,5,4,0.73403399000000003,NLP and Code Models,3
2022.emnlp-main.738,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,7,6,0.76224608000000005,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",3
2022.emnlp-main.739,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,4,2,0.65353837000000004,Dialogue and Interactive Systems,2
2022.emnlp-main.74,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,4,13,0.98044998000000005,NLP Applications,2
2022.emnlp-main.740,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,3,2,0.63945925000000003,Multilingualism and Cross-Lingual NLP,2
2022.emnlp-main.741,main,2022,emnlp,1,1,1,64,7168000000000000,7168000000000000,3,15,0.78658958000000001,Efficient Methods for NLP,1
2022.emnlp-main.742,main,2022,emnlp,1,1,1,16,1792000000000000,1792000000000000,4,6,0.65525906,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2022.emnlp-main.743,main,2022,emnlp,1,0,1,,,312000000000000,2,3,0.68707021000000001,Interpretability and Analysis of Models for NLP,1
2022.emnlp-main.744,main,2022,emnlp,1,0,1,,,113800000000000,7,40,0.96103302999999995,Computational Social Science and Cultural Analytics,2
2022.emnlp-main.745,main,2022,emnlp,1,0,1,,,71000000000000,5,1,0.56882953000000003,Generation,3
2022.emnlp-main.746,main,2022,emnlp,1,0,1,,,312000000000000,4,13,0.86713010999999995,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",3
2022.emnlp-main.748,main,2022,emnlp,1,0,1,1,,9526000000000,11,14,0.86719354000000004,Summarization,3
2022.emnlp-main.749,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,5,1,0.58519080999999995,Machine Learning for NLP,3
2022.emnlp-main.75,main,2022,emnlp,1,1,1,2,112000000000000,112000000000000,5,17,0.90280234999999998,Summarization,1
2022.emnlp-main.750,main,2022,emnlp,1,1,1,9,2496000000000000,2496000000000000,3,11,0.85142819999999997,Summarization,1
2022.emnlp-main.752,main,2022,emnlp,1,1,1,1,110000000000000,110000000000000,2,1,0.56530575999999999,Question Answering,2
2022.emnlp-main.753,main,2022,emnlp,1,1,1,1,130500000000000,130500000000000,3,21,0.92166239999999999,Resources and Evaluation,2
2022.emnlp-main.754,main,2022,emnlp,1,0,1,1,,11340000000000,2,9,0.83433840000000004,Machine Translation,1
2022.emnlp-main.756,main,2022,emnlp,1,0,1,,,112000000000000,2,9,0.82758313999999999,Efficient Methods for NLP,1
2022.emnlp-main.757,main,2022,emnlp,1,0,1,1,,11340000000000,3,4,0.73399502999999999,Semantics: Lexical and Sentence-Level,1
2022.emnlp-main.762,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,5,7,0.78441631000000001,Dialogue and Interactive Systems,3
2022.emnlp-main.763,main,2022,emnlp,1,1,1,32,3584000000000000,3584000000000000,7,33,0.93782962999999997,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2022.emnlp-main.765,main,2022,emnlp,1,0,1,,,113800000000000,6,17,0.88599464000000006,Interpretability and Analysis of Models for NLP,2
2022.emnlp-main.766,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,6,7,0.79576234000000001,Dialogue and Interactive Systems,3
2022.emnlp-main.768,main,2022,emnlp,1,1,1,2,312000000000000,312000000000000,3,4,0.72293094000000002,NLP and Symbolic Reasoning,3
2022.emnlp-main.769,main,2022,emnlp,1,1,1,8,896000000000000,896000000000000,10,21,0.91852252999999995,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",2
2022.emnlp-main.770,main,2022,emnlp,1,1,1,8,2496000000000000,2496000000000000,5,10,0.84012165999999999,Interpretability and Analysis of Models for NLP,5
2022.emnlp-main.772,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,2,46,0.95553401999999998,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2022.emnlp-main.773,main,2022,emnlp,1,1,1,8,568000000000000,568000000000000,3,1,0.58524500000000002,Language Modeling,2
2022.emnlp-main.775,main,2022,emnlp,1,0,1,,,119100000000000,4,1,0.94831452000000005,Dialogue and Interactive Systems,3
2022.emnlp-main.776,main,2022,emnlp,1,1,1,1,147000000000000,147000000000000,3,1,0.66670631999999996,NLP Applications,3
2022.emnlp-main.777,main,2022,emnlp,1,1,1,9,896000000000000,896000000000000,7,10,0.84015401999999995,"Ethics, Bias, and Fairness",3
2022.emnlp-main.778,main,2022,emnlp,1,0,1,,,119100000000000,2,0,0.19937953,Discourse and Pragmatics,1
2022.emnlp-main.779,main,2022,emnlp,1,1,1,2,142000000000000,142000000000000,3,16,0.89692094,"Ethics, Bias, and Fairness",2
2022.emnlp-main.78,main,2022,emnlp,1,1,1,28,2688000000000000,2688000000000000,6,7,0.71261112000000004,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2022.emnlp-main.782,main,2022,emnlp,1,0,1,,,11340000000000,4,2,0.63940008999999998,Dialogue and Interactive Systems,1
2022.emnlp-main.783,main,2022,emnlp,1,0,1,1,,112000000000000,4,1,0.56899131999999997,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2
2022.emnlp-main.784,main,2022,emnlp,1,0,1,4,,35492000000000,3,3,0.61157930000000005,Generation,2
2022.emnlp-main.786,main,2022,emnlp,1,1,1,8,896000000000000,896000000000000,4,6,0.77763709000000003,"Phonology, Morphology, and Word Segmentation",2
2022.emnlp-main.79,main,2022,emnlp,1,0,1,1,,12150000000000,7,7,0.79557827999999997,Question Answering,4
2022.emnlp-main.791,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,5,6,0.84805238000000005,NLP Applications,2
2022.emnlp-main.793,main,2022,emnlp,1,0,1,,,89200000000000,3,6,0.78428474000000004,Interpretability and Analysis of Models for NLP,3
2022.emnlp-main.794,main,2022,emnlp,1,1,1,1,147000000000000,147000000000000,3,6,0.76242863000000005,Machine Learning for NLP,1
2022.emnlp-main.795,main,2022,emnlp,1,0,1,,,125000000000000,4,3,0.91980386999999997,NLP Applications,2
2022.emnlp-main.8,main,2022,emnlp,1,0,1,8,,94080000000000,5,18,0.90796900000000003,Summarization,2
2022.emnlp-main.800,main,2022,emnlp,1,1,1,20,2496000000000000,2496000000000000,5,1,0.42974021000000001,Information Retrieval and Text Mining,3
2022.emnlp-main.801,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,8,92,0.98891322999999998,Efficient Methods for NLP,4
2022.emnlp-main.802,main,2022,emnlp,1,1,1,2,178400000000000,178400000000000,5,41,0.96246293999999999,Information Retrieval and Text Mining,3
2022.emnlp-main.803,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,6,5,0.75231963000000002,Information Retrieval and Text Mining,5
2022.emnlp-main.805,main,2022,emnlp,1,1,1,1,110000000000000,110000000000000,6,11,0.73583328000000003,Clinical and Biomedical Applications,5
2022.emnlp-main.806,main,2022,emnlp,1,1,1,2,250000000000000,250000000000000,6,3,0.65950001000000003,Discourse and Pragmatics,3
2022.emnlp-main.807,main,2022,emnlp,1,1,1,8,952800000000000,952800000000000,3,1,0.58536359000000004,Summarization,1
2022.emnlp-main.811,main,2022,emnlp,1,0,1,,,312000000000000,6,24,0.90579224000000003,Question Answering,3
2022.emnlp-main.815,main,2022,emnlp,1,1,1,1,312000000000000,312000000000000,3,4,0.7338789,Discourse and Pragmatics,2
2022.emnlp-main.816,main,2022,emnlp,1,1,1,5,440000000000000,440000000000000,4,5,0.75230752999999995,Summarization,3
2022.emnlp-main.817,main,2022,emnlp,1,0,1,,,119100000000000,5,6,0.77526172000000004,Multilingualism and Cross-Lingual NLP,2
2022.emnlp-main.819,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,6,2,0.63967512999999998,Computational Social Science and Cultural Analytics,6
2022.emnlp-main.820,main,2022,emnlp,1,0,1,,,112000000000000,5,9,0.82775107999999997,Dialogue and Interactive Systems,4
2022.emnlp-main.821,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,7,10,0.84008121999999996,Question Answering,6
2022.emnlp-main.823,main,2022,emnlp,1,1,1,8,896000000000000,896000000000000,11,36,0.95821301999999997,Summarization,4
2022.emnlp-main.824,main,2022,emnlp,1,0,1,1,,6691000000000,8,7,0.97128263000000004,Computational Social Science and Cultural Analytics,5
2022.emnlp-main.827,main,2022,emnlp,1,1,1,8,896000000000000,896000000000000,4,0,0.18290365,Machine Translation,1
2022.emnlp-main.828,main,2022,emnlp,1,1,1,1,73000000000000,73000000000000,5,4,0.61149832000000004,Dialogue and Interactive Systems,2
2022.emnlp-main.83,main,2022,emnlp,1,1,1,8,1197600000000000,1197600000000000,9,3,0.69917063999999995,Dialogue and Interactive Systems,1
2022.emnlp-main.85,main,2022,emnlp,1,1,1,1,71000000000000,71000000000000,6,11,0.85688626000000001,Machine Learning for NLP,4
2022.emnlp-main.86,main,2022,emnlp,1,1,1,1,160000000000000,160000000000000,4,4,0.73397981999999995,LLM agents,2
2022.emnlp-main.87,main,2022,emnlp,1,1,1,1,71000000000000,71000000000000,4,32,0.95116683999999996,Machine Learning for NLP,1
2022.emnlp-main.88,main,2022,emnlp,1,0,1,,,11340000000000,4,40,0.99716232000000005,"Ethics, Bias, and Fairness",1
2022.emnlp-main.9,main,2022,emnlp,1,0,1,8,,97200000000000,3,22,0.92154100000000005,Multilingualism and Cross-Lingual NLP,1
2022.emnlp-main.91,main,2022,emnlp,1,0,1,,,112000000000000,6,7,0.71463715000000005,Efficient Methods for NLP,1
2022.emnlp-main.94,main,2022,emnlp,1,1,1,8,2496000000000000,2496000000000000,4,3,0.69846627999999999,Question Answering,2
2022.emnlp-main.95,main,2022,emnlp,1,1,1,8,2496000000000000,2496000000000000,5,20,0.91736797999999997,Information Retrieval and Text Mining,3
2022.emnlp-main.96,main,2022,emnlp,1,1,1,4,448000000000000,448000000000000,6,1,0.58445530000000001,Language Modeling,3
2022.emnlp-main.98,main,2022,emnlp,1,1,1,1,130500000000000,130500000000000,7,9,0.82746180000000003,Dialogue and Interactive Systems,2
2022.emnlp-main.99,main,2022,emnlp,1,1,1,1,112000000000000,112000000000000,4,5,0.75201631000000002,"Ethics, Bias, and Fairness",4
2022.naacl-main.101,main,2022,naacl,1,1,1,6,535200000000000,535200000000000,5,25,0.91149537000000003,Multilingualism and Cross-Lingual NLP,1
2022.naacl-main.104,main,2022,naacl,1,1,1,2,312000000000000,312000000000000,4,8,0.73498701,Generation,3
2022.naacl-main.108,main,2022,naacl,1,1,1,1,119100000000000,119100000000000,6,12,0.86176470999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",5
2022.naacl-main.109,main,2022,naacl,1,1,1,1,71000000000000,71000000000000,3,19,0.86839454999999999,Information Extraction,1
2022.naacl-main.110,main,2022,naacl,1,1,1,10,1138000000000000,1138000000000000,4,13,0.93666667000000003,Computational Social Science and Cultural Analytics,1
2022.naacl-main.112,main,2022,naacl,1,1,1,1,107000000000000,107000000000000,5,8,0.90069368000000005,Computational Social Science and Cultural Analytics,2
2022.naacl-main.116,main,2022,naacl,1,0,1,,,112000000000000,6,26,0.90566038000000004,Efficient Methods for NLP,2
2022.naacl-main.12,main,2022,naacl,1,1,1,1,312000000000000,312000000000000,3,9,0.75721826999999997,Semantics: Lexical and Sentence-Level,2
2022.naacl-main.120,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,3,16,0.85886156000000002,Summarization,1
2022.naacl-main.125,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,6,2,0.40603138,Interpretability and Analysis of Models for NLP,2
2022.naacl-main.126,main,2022,naacl,1,1,1,4,448000000000000,448000000000000,7,6,0.67047352000000005,Machine Translation,2
2022.naacl-main.129,main,2022,naacl,1,1,1,5,312000000000000,312000000000000,3,12,0.80039221999999999,Machine Translation,2
2022.naacl-main.130,main,2022,naacl,1,1,1,1,71000000000000,71000000000000,4,22,0.90126050000000002,Multilingualism and Cross-Lingual NLP,2
2022.naacl-main.133,main,2022,naacl,1,1,1,2,142000000000000,142000000000000,3,4,0.56370575000000001,Generation,3
2022.naacl-main.138,main,2022,naacl,1,1,1,4,1248000000000000,1248000000000000,7,124,0.99226161999999996,Information Extraction,2
2022.naacl-main.139,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,5,4,0.55160525999999999,Multilingualism and Cross-Lingual NLP,3
2022.naacl-main.144,main,2022,naacl,1,1,1,32,9984000000000000,9984000000000000,8,7,0.65565910999999999,Efficient Methods for NLP,1
2022.naacl-main.145,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,5,0,0.059416070000000001,Machine Learning for NLP,2
2022.naacl-main.148,main,2022,naacl,1,1,1,4,440000000000000,440000000000000,3,10,0.74240737999999995,NLP and Code Models,1
2022.naacl-main.149,main,2022,naacl,1,0,1,1,,6691000000000,4,0,0.0022085799999999999,Multilingualism and Cross-Lingual NLP,2
2022.naacl-main.15,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,7,34,0.93947102999999998,Dialogue and Interactive Systems,2
2022.naacl-main.151,main,2022,naacl,1,1,1,1,110000000000000,110000000000000,5,6,0.62025651999999998,Question Answering,2
2022.naacl-main.159,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,4,5,0.55325108999999995,Interpretability and Analysis of Models for NLP,2
2022.naacl-main.163,main,2022,naacl,1,0,1,,,222200000000000,6,11,0.79785881000000003,Question Answering,3
2022.naacl-main.168,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,4,69,0.97641383999999998,Information Retrieval and Text Mining,3
2022.naacl-main.172,main,2022,naacl,1,0,1,,,119100000000000,6,0,0.058877400000000003,Machine Learning for NLP,2
2022.naacl-main.176,main,2022,naacl,1,1,1,4,428000000000000,428000000000000,1,4,0.57343509999999998,Multilingualism and Cross-Lingual NLP,1
2022.naacl-main.179,main,2022,naacl,1,0,1,,,112000000000000,2,14,0.83985133000000001,Interpretability and Analysis of Models for NLP,1
2022.naacl-main.18,main,2022,naacl,1,1,1,2,224000000000000,224000000000000,5,6,0.66952164999999997,Question Answering,2
2022.naacl-main.180,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,5,6,0.65524671000000001,Summarization,2
2022.naacl-main.186,main,2022,naacl,1,1,1,4,448000000000000,448000000000000,5,11,0.76357465999999996,Machine Translation,1
2022.naacl-main.188,main,2022,naacl,1,1,1,2,119100000000000,119100000000000,3,15,0.85073259999999995,"Ethics, Bias, and Fairness",2
2022.naacl-main.190,main,2022,naacl,1,0,1,,,222200000000000,4,24,0.91090736000000005,Information Extraction,1
2022.naacl-main.191,main,2022,naacl,1,1,1,8,568000000000000,568000000000000,3,306,0.99862192999999999,Information Retrieval and Text Mining,1
2022.naacl-main.192,main,2022,naacl,1,1,1,1,125000000000000,125000000000000,4,27,0.91944031999999998,"Ethics, Bias, and Fairness",1
2022.naacl-main.193,main,2022,naacl,1,1,1,16,2496000000000000,2496000000000000,5,0,0.02877,Information Retrieval and Text Mining,1
2022.naacl-main.194,main,2022,naacl,1,1,1,3,112000000000000,112000000000000,6,78,0.98049503999999998,Generation,2
2022.naacl-main.197,main,2022,naacl,1,0,1,,,113800000000000,4,26,0.91849817,"Ethics, Bias, and Fairness",4
2022.naacl-main.200,main,2022,naacl,1,1,1,4,448000000000000,448000000000000,4,14,0.84001292999999999,Information Extraction,1
2022.naacl-main.204,main,2022,naacl,1,0,1,,,107000000000000,4,10,0.76600594,Interpretability and Analysis of Models for NLP,2
2022.naacl-main.207,main,2022,naacl,1,1,1,4,440000000000000,440000000000000,4,13,0.81730972999999996,Question Answering,3
2022.naacl-main.218,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,2,4,0.56954320000000003,Discourse and Pragmatics,1
2022.naacl-main.219,main,2022,naacl,1,1,1,1,113800000000000,113800000000000,3,8,0.73339438999999995,Machine Learning for NLP,2
2022.naacl-main.223,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,45,45,0.95982615999999998,Machine Translation,28
2022.naacl-main.227,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,8,57,0.96904648000000004,NLP Applications,2
2022.naacl-main.228,main,2022,naacl,1,1,1,1,113800000000000,113800000000000,5,16,0.85153973000000005,Summarization,1
2022.naacl-main.229,main,2022,naacl,1,0,1,1,,9526000000000,4,7,0.69575522999999995,Generation,2
2022.naacl-main.23,main,2022,naacl,1,0,1,2,,22680000000000,4,24,0.90762136999999998,Multilingualism and Cross-Lingual NLP,2
2022.naacl-main.234,main,2022,naacl,1,1,1,1,71000000000000,71000000000000,2,3,0.47398190000000001,Resources and Evaluation,1
2022.naacl-main.235,main,2022,naacl,1,1,1,1,44200000000001,44200000000001,6,5,0.61794181000000004,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",3
2022.naacl-main.238,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,4,39,0.95049556999999996,Information Extraction,4
2022.naacl-main.25,main,2022,naacl,1,0,1,2,,22680000000000,2,3,0.49385908000000001,Summarization,1
2022.naacl-main.251,main,2022,naacl,1,0,1,8,,90720000000000,2,15,0.94999999999999996,Computational Social Science and Cultural Analytics,2
2022.naacl-main.255,main,2022,naacl,1,1,1,64,7168000000000000,7168000000000000,7,61,0.97445409999999999,Multilingualism and Cross-Lingual NLP,3
2022.naacl-main.257,main,2022,naacl,1,0,1,,,312000000000000,5,28,0.92606529999999998,Generation,2
2022.naacl-main.263,main,2022,naacl,1,1,1,1,71000000000000,71000000000000,5,46,0.96226414999999998,"Ethics, Bias, and Fairness",3
2022.naacl-main.266,main,2022,naacl,1,0,1,,,312000000000000,11,25,0.91673733000000002,Language Modeling,3
2022.naacl-main.271,main,2022,naacl,1,1,1,1,110000000000000,110000000000000,3,6,0.61734153000000003,Language Modeling,1
2022.naacl-main.272,main,2022,naacl,1,1,1,8,1248000000000000,1248000000000000,5,258,0.99756188000000001,Information Retrieval and Text Mining,2
2022.naacl-main.275,main,2022,naacl,1,0,1,1,,9526000000000,6,17,0.95368916999999997,Human-Centered NLP and Human-AI Interaction,3
2022.naacl-main.279,main,2022,naacl,1,1,1,4,448000000000000,448000000000000,5,7,0.70733678,Machine Learning for NLP,2
2022.naacl-main.283,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,7,11,0.78317082000000005,Summarization,2
2022.naacl-main.284,main,2022,naacl,1,1,1,1,312000000000000,312000000000000,5,25,0.91255034999999995,Information Retrieval and Text Mining,4
2022.naacl-main.289,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,4,9,0.75839034999999999,Machine Translation,1
2022.naacl-main.291,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,9,18,0.86982561999999997,Information Extraction,3
